2021-11-16 21:19:12,016 | WARNI | Initializing election I <3 Engineering
2021-11-16 21:19:12,022 | INFO  | candidate
2021-11-16 21:19:13,501 | INFO  | Removing The Email of Reckoning - Third Choice
2021-11-16 21:19:13,506 | INFO  | candidate
Class of 2022! - First Choice                                      17.0
GD Bucket List - First Choice                                       6.0
Entity Mapping Tools V2 - First Choice                              5.0
The Email of Reckoning - First Choice                               5.0
BestPlacesToWorkForYou - First Choice                               4.0
Greendoor 2.0 - First Choice                                        4.0
Banana Cattywampus SparkleButt - First Choice                       4.0
Ask Slack - First Choice                                            4.0
RaaS - Recommendations as a Service using neo4j - First Choice      3.0
You Have New Translations! - First Choice                           3.0
Job Title Editor Tool - First Choice                                3.0
Occo Loco Level Up - First Choice                                   3.0
DeToxing Fish - First Choice                                        2.0
Find a job that fits your life! - First Choice                      2.0
Edge - First Choice                                                 2.0
